Date/heure;O3;NO2;SO2;CO;PM10
01.01.2000;38.0;44.4;10.6;0.56;
02.01.2000;34.7;37.8;9.6;0.53;
03.01.2000;42.5;35.8;6.4;0.47;
04.01.2000;30.5;53.3;10.5;0.68;
05.01.2000;33.4;55.5;9.1;0.70;
06.01.2000;19.9;43.6;6.9;0.54;
07.01.2000;14.2;55.9;11.7;0.83;
08.01.2000;39.5;58.6;10.9;0.72;
09.01.2000;24.9;55.1;13.6;0.62;
10.01.2000;21.1;48.4;11.8;0.73;
11.01.2000;13.5;38.9;7.5;0.62;
12.01.2000;13.8;42.5;9.6;0.67;
13.01.2000;41.7;43.3;8.5;0.62;
14.01.2000;13.2;54.1;12.1;0.98;
15.01.2000;18.0;52.1;7.3;0.76;
16.01.2000;36.2;29.9;6.8;0.51;
17.01.2000;23.6;52.4;15.2;0.79;
18.01.2000;27.1;46.4;12.5;0.55;
19.01.2000;49.6;48.3;11.9;0.59;
20.01.2000;32.5;58.1;19.2;0.86;
21.01.2000;33.7;39.3;8.7;0.48;
22.01.2000;41.6;35.4;7.3;0.47;
23.01.2000;45.2;40.9;10.2;0.51;
24.01.2000;53.4;30.3;9.8;0.46;
25.01.2000;46.2;48.8;14.0;0.66;
26.01.2000;19.0;73.9;22.0;1.03;
27.01.2000;20.6;77.3;16.5;0.97;
28.01.2000;27.7;89.4;23.5;1.19;
29.01.2000;77.9;28.9;7.9;0.38;
30.01.2000;72.0;18.5;5.2;0.26;
31.01.2000;69.4;40.4;9.8;0.64;
01.02.2000;34.2;63.3;22.7;1.35;
02.02.2000;;;;;
03.02.2000;40.7;54.2;13.0;0.71;
04.02.2000;35.7;62.5;20.9;1.11;
05.02.2000;47.5;64.6;18.3;1.02;
06.02.2000;40.9;60.5;23.4;1.13;
07.02.2000;73.7;41.2;10.9;0.56;
08.02.2000;81.4;26.5;5.0;0.33;
09.02.2000;79.3;27.2;4.5;0.37;
10.02.2000;63.7;45.7;8.8;0.59;
11.02.2000;67.0;41.5;5.4;0.46;
12.02.2000;51.5;35.1;8.1;0.50;
13.02.2000;61.2;23.9;5.1;0.38;
14.02.2000;52.7;50.9;10.1;0.64;
15.02.2000;68.6;32.8;5.7;0.41;
16.02.2000;80.0;25.9;4.0;0.35;
17.02.2000;75.9;31.9;6.3;0.46;
18.02.2000;60.6;31.0;7.0;0.41;
19.02.2000;75.7;20.9;4.5;0.36;
20.02.2000;50.0;27.5;7.5;0.46;
21.02.2000;63.4;41.4;11.7;0.52;
22.02.2000;67.6;43.3;10.0;0.52;
23.02.2000;68.4;54.8;10.8;0.58;
24.02.2000;48.6;55.6;9.5;0.57;
25.02.2000;;;;;
26.02.2000;;;;;
27.02.2000;;;;;
28.02.2000;91.0;43.3;13.2;0.59;
29.02.2000;88.7;39.0;6.0;0.45;
01.03.2000;80.0;26.9;4.4;0.39;
02.03.2000;75.2;30.2;7.0;0.41;
03.03.2000;87.6;17.4;4.8;0.33;
04.03.2000;80.8;25.1;5.8;0.39;
05.03.2000;89.1;35.1;10.8;0.45;
06.03.2000;80.5;64.4;20.0;0.82;
07.03.2000;95.1;60.4;14.7;0.72;
08.03.2000;70.3;48.0;9.6;0.56;
09.03.2000;77.0;25.5;5.0;0.34;
10.03.2000;56.9;39.4;6.0;0.46;
11.03.2000;75.3;31.1;6.4;0.47;
12.03.2000;91.1;22.5;4.5;0.36;
13.03.2000;84.4;49.8;9.5;0.65;
14.03.2000;61.6;48.4;8.9;0.56;
15.03.2000;71.0;38.7;6.8;0.44;
16.03.2000;54.2;39.6;6.8;0.45;
17.03.2000;57.3;34.8;6.3;0.45;
18.03.2000;37.7;33.0;5.6;0.41;
19.03.2000;62.3;16.7;3.4;0.33;
20.03.2000;88.7;19.5;3.7;0.35;
21.03.2000;81.8;45.7;8.9;0.59;
22.03.2000;106.0;59.0;13.0;0.74;
23.03.2000;51.0;75.9;16.8;0.92;
24.03.2000;71.6;59.5;9.8;0.72;
25.03.2000;106.4;33.9;7.0;0.49;
26.03.2000;84.1;18.1;3.8;0.32;
27.03.2000;68.7;28.2;4.7;0.39;
28.03.2000;83.1;22.2;3.6;0.37;
29.03.2000;51.5;32.7;5.0;0.54;
30.03.2000;74.6;22.6;3.2;0.44;
31.03.2000;115.0;37.5;6.7;0.49;
01.04.2000;98.8;28.2;5.1;0.47;
02.04.2000;113.7;42.7;10.6;0.75;
03.04.2000;97.1;60.2;11.4;0.77;
04.04.2000;113.2;40.7;8.8;0.59;
05.04.2000;88.4;28.8;4.6;0.43;
06.04.2000;77.6;24.0;3.0;0.37;
07.04.2000;90.7;23.0;4.5;0.34;
08.04.2000;106.2;38.3;7.7;0.52;
09.04.2000;120.3;28.7;6.4;0.44;
10.04.2000;112.0;31.7;6.0;0.45;
11.04.2000;82.3;36.9;5.1;0.47;
12.04.2000;91.1;21.1;3.8;0.36;
13.04.2000;80.1;29.2;4.7;0.41;
14.04.2000;115.2;44.4;6.7;0.57;
15.04.2000;95.4;33.1;6.1;0.50;
16.04.2000;104.8;29.2;5.2;0.44;
17.04.2000;84.8;38.1;5.6;0.47;
18.04.2000;80.7;23.9;2.2;0.34;
19.04.2000;90.1;40.0;7.1;0.53;
20.04.2000;101.6;48.7;7.7;0.66;
21.04.2000;134.7;32.1;4.8;0.48;
22.04.2000;148.1;36.4;5.1;0.49;
23.04.2000;103.8;24.2;3.4;0.38;
24.04.2000;88.8;13.8;1.7;0.28;
25.04.2000;83.1;40.4;4.4;0.55;
26.04.2000;139.6;49.4;6.8;0.67;
27.04.2000;;61.7;6.6;0.73;
28.04.2000;95.0;44.3;5.1;0.56;
29.04.2000;69.2;22.5;2.8;0.47;
30.04.2000;100.1;27.6;3.5;0.52;
01.05.2000;110.3;23.5;2.7;0.58;
02.05.2000;110.2;30.2;2.3;0.45;
03.05.2000;112.2;34.3;3.1;0.45;
04.05.2000;116.6;24.7;1.9;0.36;
05.05.2000;126.7;31.3;2.0;0.40;
06.05.2000;117.0;30.9;2.9;0.49;
07.05.2000;126.2;30.1;2.6;0.47;
08.05.2000;124.8;31.7;2.5;0.42;
09.05.2000;107.2;40.5;2.7;0.54;
10.05.2000;136.0;50.7;4.2;0.60;
11.05.2000;148.3;41.1;4.0;0.51;
12.05.2000;94.4;21.9;1.2;0.32;
13.05.2000;115.9;23.7;1.5;0.41;
14.05.2000;125.8;20.8;1.8;0.38;
15.05.2000;147.7;43.7;3.9;0.53;
16.05.2000;153.9;36.7;2.9;0.46;
17.05.2000;120.2;23.5;1.9;0.34;
18.05.2000;74.7;32.8;1.6;0.37;
19.05.2000;92.4;19.1;1.6;0.32;
20.05.2000;103.4;15.6;1.4;0.32;
21.05.2000;108.2;18.0;2.7;0.34;
22.05.2000;84.3;19.1;2.1;0.31;
23.05.2000;115.2;34.0;2.5;0.41;
24.05.2000;135.8;46.0;4.0;0.50;
25.05.2000;78.4;38.7;3.5;0.46;
26.05.2000;112.0;25.9;2.4;0.37;
27.05.2000;90.8;19.6;1.7;0.33;
28.05.2000;79.9;23.2;2.5;0.42;
29.05.2000;72.7;32.9;2.9;0.37;
30.05.2000;73.3;35.3;4.4;0.44;
31.05.2000;73.5;19.9;1.8;0.32;
01.06.2000;114.1;24.7;3.0;0.42;
02.06.2000;124.8;41.7;4.5;0.58;
03.06.2000;180.8;32.0;2.9;0.47;
04.06.2000;134.7;20.1;2.2;0.37;
05.06.2000;141.0;29.7;2.8;0.38;
06.06.2000;82.4;26.5;1.6;0.34;
07.06.2000;106.8;21.9;2.0;0.32;
08.06.2000;130.3;37.0;2.5;0.42;
09.06.2000;152.2;48.1;3.9;0.58;
10.06.2000;143.6;30.2;3.3;0.47;
11.06.2000;112.6;17.0;2.9;0.40;
12.06.2000;107.8;14.4;1.9;0.34;
13.06.2000;150.6;25.7;2.5;0.39;
14.06.2000;113.7;33.8;2.5;0.41;
15.06.2000;83.9;22.8;2.0;0.32;
16.06.2000;116.6;22.8;2.2;0.31;
17.06.2000;136.3;19.7;2.6;0.30;
18.06.2000;146.0;28.2;2.6;0.39;
19.06.2000;159.6;62.8;4.6;0.59;
20.06.2000;;63.6;4.5;0.59;
21.06.2000;188.5;24.9;3.5;0.35;
22.06.2000;119.7;25.3;2.9;0.34;
23.06.2000;74.1;26.6;2.4;0.30;
24.06.2000;64.6;17.6;2.0;0.28;
25.06.2000;84.8;13.6;1.8;0.25;
26.06.2000;111.9;27.7;2.6;0.32;
27.06.2000;116.7;32.8;2.9;0.35;
28.06.2000;89.5;49.8;4.9;0.46;
29.06.2000;124.2;38.3;4.1;0.46;
30.06.2000;143.0;49.8;4.5;0.48;
01.07.2000;138.8;31.3;3.4;0.42;
02.07.2000;132.6;14.5;2.0;0.33;
03.07.2000;97.9;38.7;2.0;0.40;
04.07.2000;88.6;29.2;2.1;0.35;
05.07.2000;83.9;22.5;1.9;0.29;
06.07.2000;129.3;27.0;2.5;0.33;
07.07.2000;91.7;40.3;2.4;0.43;
08.07.2000;81.4;17.7;1.6;0.29;
09.07.2000;77.9;9.9;1.4;0.20;
10.07.2000;70.5;16.7;1.5;0.24;
11.07.2000;64.4;20.5;2.0;0.27;
12.07.2000;57.1;22.2;2.4;0.28;
13.07.2000;89.8;18.9;2.0;0.25;
14.07.2000;60.9;20.0;1.7;0.28;
15.07.2000;67.8;15.0;2.0;0.24;
16.07.2000;75.5;15.5;2.6;0.24;
17.07.2000;81.7;26.3;4.7;0.36;
18.07.2000;113.9;34.4;3.9;0.40;
19.07.2000;107.4;38.2;3.4;0.35;
20.07.2000;93.2;23.9;2.5;0.27;
21.07.2000;137.5;41.5;4.0;0.45;
22.07.2000;153.3;29.4;3.5;0.42;
23.07.2000;114.8;28.5;3.4;0.42;
24.07.2000;82.2;24.1;2.1;0.35;
25.07.2000;98.4;19.3;1.8;0.27;
26.07.2000;85.6;19.5;2.2;0.28;
27.07.2000;108.4;25.8;2.7;0.34;
28.07.2000;81.0;23.1;1.8;0.29;
29.07.2000;69.1;14.6;1.4;0.24;
30.07.2000;83.0;15.9;1.6;0.26;
31.07.2000;104.2;30.8;2.8;0.44;
01.08.2000;135.4;32.9;5.9;0.55;
02.08.2000;107.9;31.1;4.7;0.47;
03.08.2000;61.6;30.5;2.3;0.32;
04.08.2000;87.3;25.7;2.3;0.34;
05.08.2000;62.6;24.3;2.2;0.36;
06.08.2000;74.0;22.8;2.2;0.35;
07.08.2000;97.4;38.2;3.3;0.46;
08.08.2000;96.2;34.6;3.1;0.44;
09.08.2000;96.5;31.8;2.5;0.40;
10.08.2000;135.6;36.2;3.1;0.48;
11.08.2000;144.1;38.1;3.5;0.53;
12.08.2000;151.8;43.7;4.0;0.61;
13.08.2000;154.7;34.0;3.0;0.53;
14.08.2000;170.3;37.2;3.4;0.49;
15.08.2000;126.7;29.8;3.0;0.41;
16.08.2000;134.7;30.9;3.7;0.40;
17.08.2000;132.7;39.6;3.3;0.49;
18.08.2000;90.9;42.6;2.9;0.55;
19.08.2000;;29.6;3.0;0.53;
20.08.2000;143.1;23.9;3.0;0.45;
21.08.2000;98.4;23.0;2.1;0.30;
22.08.2000;91.7;27.9;2.1;0.36;
23.08.2000;105.6;41.6;3.4;0.52;
24.08.2000;134.7;50.7;4.6;0.62;
25.08.2000;135.9;61.9;5.2;0.72;
26.08.2000;148.3;41.4;3.5;0.54;
27.08.2000;100.6;17.6;2.1;0.30;
28.08.2000;94.9;34.5;3.1;0.41;
29.08.2000;101.0;54.2;4.8;0.57;
30.08.2000;77.8;49.0;4.5;0.60;
31.08.2000;66.9;33.4;2.6;0.45;
01.09.2000;107.2;18.9;2.1;0.34;
02.09.2000;75.7;10.0;2.1;0.24;
03.09.2000;75.2;11.5;1.9;0.26;
04.09.2000;76.6;34.2;3.3;0.37;
05.09.2000;74.4;39.9;5.1;0.49;
06.09.2000;77.8;33.4;4.4;0.44;
07.09.2000;80.1;29.2;3.3;0.41;
08.09.2000;83.7;41.6;5.1;0.58;
09.09.2000;109.0;42.2;5.5;0.71;
10.09.2000;113.0;38.1;4.9;0.70;
11.09.2000;119.5;50.9;5.2;0.70;
12.09.2000;129.8;53.7;5.3;0.71;
13.09.2000;84.0;40.6;3.0;0.46;
14.09.2000;126.3;42.5;4.6;0.56;
15.09.2000;133.2;43.5;4.3;0.69;
16.09.2000;84.7;24.8;2.7;0.37;
17.09.2000;73.7;16.2;2.4;0.30;
18.09.2000;53.2;42.6;4.3;0.57;
19.09.2000;68.1;39.7;5.7;0.66;
20.09.2000;51.1;34.1;3.8;0.50;
21.09.2000;61.4;31.1;3.1;0.45;
22.09.2000;68.2;34.3;6.0;0.61;
23.09.2000;73.2;22.3;3.1;0.39;
24.09.2000;91.1;31.9;4.5;0.63;
25.09.2000;62.3;47.5;7.8;0.83;
26.09.2000;91.1;52.0;6.1;0.86;
27.09.2000;103.7;40.7;5.0;0.65;
28.09.2000;92.2;53.0;4.5;0.78;
29.09.2000;94.3;47.9;4.5;0.70;
30.09.2000;73.1;25.0;2.0;0.36;
01.10.2000;65.5;21.1;2.3;0.33;
02.10.2000;42.4;31.1;3.1;0.34;
03.10.2000;47.8;29.7;4.9;0.37;
04.10.2000;41.0;36.2;5.5;0.50;
05.10.2000;51.7;35.2;4.2;0.42;
06.10.2000;49.8;33.1;3.7;0.34;
07.10.2000;58.6;36.2;6.4;0.49;
08.10.2000;47.8;31.5;6.3;0.55;
09.10.2000;63.4;30.1;5.0;0.42;
10.10.2000;63.6;32.3;6.0;0.42;
11.10.2000;34.9;44.0;5.8;0.48;
12.10.2000;47.4;38.4;5.2;0.47;
13.10.2000;57.1;41.0;5.8;0.49;
14.10.2000;12.6;28.0;4.9;0.57;
15.10.2000;8.9;20.1;3.4;0.50;
16.10.2000;32.5;41.2;5.2;0.62;
17.10.2000;47.5;42.5;6.0;0.47;
18.10.2000;26.3;41.3;7.9;0.64;
19.10.2000;23.7;43.7;11.2;0.87;
20.10.2000;11.8;40.2;7.1;0.82;
21.10.2000;24.5;43.3;7.1;0.80;
22.10.2000;35.2;37.8;5.2;0.64;
23.10.2000;39.9;37.2;5.9;0.65;
24.10.2000;15.3;47.9;6.9;0.62;
25.10.2000;55.7;40.7;4.4;0.53;
26.10.2000;59.0;34.8;4.1;0.38;
27.10.2000;53.3;35.1;5.2;0.40;
28.10.2000;25.0;40.2;11.8;1.01;
29.10.2000;68.5;16.8;4.4;0.28;
30.10.2000;60.4;38.4;6.1;0.56;
31.10.2000;63.3;41.9;4.2;0.39;
01.11.2000;59.7;23.4;3.8;0.33;
02.11.2000;46.1;38.9;6.1;0.44;
03.11.2000;51.6;42.1;8.2;0.56;
04.11.2000;67.3;22.8;5.2;0.33;
05.11.2000;61.5;22.8;5.2;0.37;
06.11.2000;40.6;41.5;9.4;0.59;
07.11.2000;55.6;30.8;6.5;0.47;
08.11.2000;56.8;26.3;4.8;0.36;
09.11.2000;55.5;23.9;4.1;0.33;
10.11.2000;48.3;32.4;6.2;0.36;
11.11.2000;62.2;39.4;11.2;0.69;
12.11.2000;48.7;39.1;14.9;0.95;
13.11.2000;39.4;54.9;20.5;1.05;
14.11.2000;48.6;45.0;6.2;0.40;
15.11.2000;15.2;51.8;14.3;0.87;
16.11.2000;3.1;44.0;9.4;0.85;
17.11.2000;39.0;48.7;7.3;0.58;
18.11.2000;60.2;38.2;9.6;0.47;
19.11.2000;67.5;30.8;7.7;0.41;
20.11.2000;58.5;43.4;7.3;0.47;
21.11.2000;50.0;43.3;9.4;0.59;
22.11.2000;39.6;47.1;10.7;0.69;
23.11.2000;6.4;45.8;10.6;0.82;
24.11.2000;41.1;39.7;6.3;0.44;
25.11.2000;31.7;37.3;8.0;0.67;
26.11.2000;64.8;19.8;5.0;0.34;
27.11.2000;66.7;33.4;6.0;0.44;
28.11.2000;38.5;40.2;9.1;0.84;
29.11.2000;1.6;39.9;8.9;0.94;
30.11.2000;2.7;39.7;12.0;1.36;
01.12.2000;3.0;38.2;9.1;1.20;
02.12.2000;2.5;33.8;15.6;1.40;
03.12.2000;46.5;31.8;8.2;0.64;
04.12.2000;30.3;33.5;10.8;0.72;
05.12.2000;3.0;39.4;8.8;0.95;
06.12.2000;2.1;44.0;11.1;1.26;
07.12.2000;2.3;40.6;12.2;1.25;
08.12.2000;22.2;47.1;13.6;0.94;
09.12.2000;52.6;38.2;7.6;0.53;
10.12.2000;59.4;21.0;5.6;0.34;
11.12.2000;58.4;41.0;8.5;0.61;
12.12.2000;7.3;49.4;14.6;1.00;
13.12.2000;45.7;34.5;8.0;0.49;
14.12.2000;51.0;35.5;5.8;0.42;
15.12.2000;52.8;21.7;3.4;0.33;
16.12.2000;53.4;18.8;3.8;0.34;
17.12.2000;54.2;21.5;5.1;0.34;
18.12.2000;31.3;47.5;9.1;0.49;
19.12.2000;19.3;50.5;10.0;0.68;
20.12.2000;8.2;34.1;4.1;0.52;
21.12.2000;9.1;30.6;3.9;0.48;
22.12.2000;13.7;34.4;3.5;0.52;
23.12.2000;12.8;41.7;8.0;0.72;
24.12.2000;9.4;45.7;12.0;0.87;
25.12.2000;12.3;43.5;17.0;0.99;
26.12.2000;22.3;41.8;8.7;0.68;
27.12.2000;4.4;40.4;9.1;0.99;
28.12.2000;21.9;43.5;13.6;1.01;
29.12.2000;25.8;41.2;11.7;0.71;
30.12.2000;52.0;31.8;8.8;0.40;
31.12.2000;49.4;29.8;10.1;0.45;
01.01.2001;9.8;53.1;26.0;1.09;
02.01.2001;32.6;45.0;10.3;0.59;
03.01.2001;61.8;32.3;7.3;0.45;
04.01.2001;50.5;41.2;15.2;0.82;
05.01.2001;8.2;53.5;15.5;0.92;
06.01.2001;54.2;33.3;5.5;0.43;
07.01.2001;52.5;28.3;3.9;0.42;
08.01.2001;38.5;47.3;6.7;0.60;
09.01.2001;36.4;47.7;10.4;0.76;
10.01.2001;5.9;56.3;17.0;1.16;
11.01.2001;2.1;54.1;22.8;1.43;
12.01.2001;30.1;36.9;4.5;0.55;
13.01.2001;48.9;18.6;2.5;0.35;
14.01.2001;45.7;14.9;3.5;0.36;
15.01.2001;39.0;38.1;8.7;0.61;
16.01.2001;5.8;55.5;17.2;1.13;
17.01.2001;3.5;65.3;25.1;1.61;
18.01.2001;5.0;63.7;21.9;1.40;
19.01.2001;8.3;56.7;13.2;1.04;
20.01.2001;22.1;49.7;11.5;0.79;
21.01.2001;32.9;41.1;11.7;0.67;
22.01.2001;20.8;61.0;14.2;0.91;
23.01.2001;45.6;57.8;10.7;0.64;
24.01.2001;54.0;48.0;12.0;0.63;
25.01.2001;38.7;43.8;7.9;0.63;
26.01.2001;53.0;40.2;9.4;0.66;
27.01.2001;68.4;27.3;6.5;0.45;
28.01.2001;61.2;41.4;11.1;0.57;
29.01.2001;39.0;47.3;12.6;0.59;
30.01.2001;53.1;42.5;9.4;0.57;
31.01.2001;50.4;45.6;11.1;0.58;
01.02.2001;45.8;38.9;7.6;0.46;
02.02.2001;46.7;44.5;12.8;0.58;
03.02.2001;62.5;18.6;4.6;0.32;
04.02.2001;64.3;19.8;4.6;0.32;
05.02.2001;75.5;15.5;3.4;0.28;
06.02.2001;63.2;43.6;9.7;0.80;
07.02.2001;5.8;68.2;23.6;1.44;
08.02.2001;66.5;60.2;22.2;1.17;
09.02.2001;63.1;31.8;5.8;0.44;
10.02.2001;60.7;44.4;12.1;0.75;
11.02.2001;48.6;48.2;17.2;0.85;
12.02.2001;22.8;62.1;19.2;0.90;
13.02.2001;42.4;46.5;13.8;0.70;
14.02.2001;32.3;25.6;2.7;0.38;
15.02.2001;19.3;44.4;8.8;0.71;
16.02.2001;30.7;56.8;13.4;0.99;
17.02.2001;36.2;49.0;7.2;0.60;
18.02.2001;36.9;41.8;6.5;0.66;
19.02.2001;42.4;55.2;13.5;0.79;
20.02.2001;30.3;54.3;13.9;0.65;
21.02.2001;52.3;48.2;14.2;0.63;
22.02.2001;58.5;27.2;5.1;0.36;
23.02.2001;46.2;27.7;3.9;0.38;
24.02.2001;55.5;34.7;5.6;0.43;
25.02.2001;58.2;38.3;9.5;0.53;
26.02.2001;67.2;43.4;9.7;0.51;
27.02.2001;58.4;61.3;16.5;0.84;
28.02.2001;64.6;66.2;17.6;0.82;
01.03.2001;69.4;28.4;5.0;0.42;
02.03.2001;68.6;36.7;5.1;0.46;
03.03.2001;15.6;59.7;10.3;0.95;
04.03.2001;71.4;29.4;5.5;0.47;
05.03.2001;;;;;
06.03.2001;31.1;40.2;4.5;0.55;
07.03.2001;5.2;56.8;12.4;1.08;
08.03.2001;23.9;44.5;9.7;0.80;
09.03.2001;71.3;37.7;4.5;0.43;
10.03.2001;48.5;32.2;4.5;0.44;
11.03.2001;66.9;18.9;3.3;0.31;
12.03.2001;80.7;29.3;3.8;0.36;
13.03.2001;79.4;15.7;2.0;0.29;
14.03.2001;74.4;20.6;2.5;0.31;
15.03.2001;70.0;33.5;2.7;0.42;
16.03.2001;48.9;51.7;6.3;0.75;
17.03.2001;59.9;28.7;3.3;0.41;
18.03.2001;83.4;14.4;2.4;0.29;
19.03.2001;85.8;28.8;3.1;0.39;
20.03.2001;57.3;41.4;3.5;0.53;
21.03.2001;90.3;31.1;3.3;0.38;
22.03.2001;84.7;17.2;2.0;0.29;
23.03.2001;63.6;34.0;3.9;0.42;
24.03.2001;56.3;37.9;4.7;0.48;
25.03.2001;87.7;11.8;1.6;0.27;
26.03.2001;49.3;30.0;2.6;0.51;
27.03.2001;31.1;36.0;3.5;0.60;
28.03.2001;58.6;45.0;8.7;0.74;
29.03.2001;61.6;41.2;5.1;0.46;
30.03.2001;70.8;34.7;4.2;0.43;
31.03.2001;92.5;42.4;6.8;0.64;
01.04.2001;106.7;47.2;8.9;0.68;
02.04.2001;110.2;49.5;7.2;0.54;
03.04.2001;83.0;50.3;5.5;0.50;
04.04.2001;87.5;32.5;4.0;0.40;
05.04.2001;89.9;21.7;2.4;0.31;
06.04.2001;86.4;19.5;2.1;0.31;
07.04.2001;75.4;21.2;1.9;0.32;
08.04.2001;79.0;26.4;3.1;0.37;
09.04.2001;76.9;22.7;2.6;0.34;
10.04.2001;68.6;30.8;2.7;0.43;
11.04.2001;76.7;39.9;3.7;0.50;
12.04.2001;53.3;43.4;5.5;0.52;
13.04.2001;87.9;20.2;3.8;0.33;
14.04.2001;89.8;19.5;3.0;0.34;
15.04.2001;98.8;12.7;1.7;0.32;
16.04.2001;72.1;17.8;2.8;0.37;
17.04.2001;66.6;30.8;4.0;0.39;
18.04.2001;83.4;26.3;3.6;0.38;
19.04.2001;80.6;30.7;3.4;0.40;
20.04.2001;80.8;38.7;4.7;0.46;
21.04.2001;56.0;50.1;6.7;0.73;
22.04.2001;78.9;32.3;5.2;0.51;
23.04.2001;90.5;34.1;4.6;0.48;
24.04.2001;82.0;47.0;8.2;0.61;
25.04.2001;76.2;42.7;6.8;0.55;
26.04.2001;;31.0;3.6;0.40;
27.04.2001;98.3;44.3;7.1;0.59;
28.04.2001;102.3;27.1;3.2;0.45;
29.04.2001;103.4;28.2;3.2;0.46;
30.04.2001;74.4;42.4;3.6;0.58;
01.05.2001;86.1;42.7;5.6;0.70;
02.05.2001;93.5;41.9;3.7;0.48;
03.05.2001;86.6;37.6;2.8;0.41;
04.05.2001;99.5;42.4;3.0;0.46;
05.05.2001;60.2;30.0;1.8;0.47;
06.05.2001;45.9;16.1;0.8;0.32;
07.05.2001;32.2;26.5;1.9;0.41;
08.05.2001;52.2;26.6;1.2;0.36;
09.05.2001;;39.9;2.6;0.52;
10.05.2001;103.8;40.3;4.8;0.60;
11.05.2001;112.3;35.3;3.1;0.38;
12.05.2001;118.6;28.5;2.8;0.36;
13.05.2001;135.7;26.3;2.7;0.40;
14.05.2001;108.9;34.0;2.2;0.40;
15.05.2001;74.4;35.6;2.0;0.37;
16.05.2001;104.2;33.1;2.0;0.39;
17.05.2001;57.5;36.1;2.0;0.39;
18.05.2001;84.3;26.9;2.0;0.38;
19.05.2001;107.6;25.6;2.4;0.42;
20.05.2001;111.4;17.0;1.7;0.34;
21.05.2001;111.8;22.3;1.6;0.33;
22.05.2001;110.0;25.1;2.1;0.32;
23.05.2001;;;;0.38;
24.05.2001;129.7;22.7;2.2;0.37;
25.05.2001;121.3;22.0;1.7;0.35;
26.05.2001;149.2;30.1;2.4;0.47;
27.05.2001;144.0;22.0;2.0;0.41;
28.05.2001;145.9;25.3;1.9;0.37;
29.05.2001;113.4;26.0;1.7;0.36;
30.05.2001;116.1;37.7;2.1;0.43;
31.05.2001;99.0;28.0;0.7;0.34;
01.06.2001;95.4;30.7;1.7;0.33;
02.06.2001;92.4;17.6;1.3;0.30;
03.06.2001;82.4;11.4;1.0;0.24;
04.06.2001;96.0;16.8;1.7;0.28;
05.06.2001;124.3;40.9;3.7;0.45;
06.06.2001;95.9;28.5;1.7;0.32;
07.06.2001;92.6;19.8;;0.29;
08.06.2001;67.8;32.8;;0.38;
09.06.2001;61.1;27.7;1.5;0.40;
10.06.2001;83.8;23.4;1.7;0.40;
11.06.2001;85.2;27.6;2.4;0.33;
12.06.2001;118.8;41.9;4.1;0.47;
13.06.2001;118.6;44.1;3.7;0.45;
14.06.2001;112.8;29.4;2.4;0.35;
15.06.2001;120.5;25.0;1.9;0.32;
16.06.2001;92.1;17.6;1.3;0.28;6.5
17.06.2001;72.9;9.2;0.8;0.23;5.8
18.06.2001;62.4;20.6;1.4;0.29;8.9
19.06.2001;78.7;34.3;2.0;0.36;14.6
20.06.2001;105.3;34.6;2.0;0.39;15.3
21.06.2001;133.8;38.1;2.9;0.44;20.4
22.06.2001;121.2;41.3;2.6;0.39;25.0
23.06.2001;128.4;28.2;2.9;0.43;25.0
24.06.2001;146.2;37.5;2.5;0.50;22.1
25.06.2001;140.8;35.6;2.0;0.40;21.9
26.06.2001;167.8;41.8;1.7;0.44;27.2
27.06.2001;143.4;52.2;1.5;0.50;33.6
28.06.2001;72.6;35.6;0.3;0.36;18.2
29.06.2001;118.2;32.9;1.2;0.41;20.6
30.06.2001;130.7;34.8;1.2;0.48;24.3
01.07.2001;96.4;18.9;0.9;0.28;14.4
02.07.2001;107.4;23.3;1.4;0.30;19.0
03.07.2001;127.7;23.8;1.3;0.28;19.2
04.07.2001;144.2;30.6;1.1;0.34;22.6
05.07.2001;137.8;31.8;0.7;0.35;25.7
06.07.2001;151.8;32.2;0.4;0.35;40.0
07.07.2001;93.0;25.5;0.6;0.31;12.9
08.07.2001;87.5;11.4;1.2;0.23;10.4
09.07.2001;98.4;26.4;2.3;0.32;16.1
10.07.2001;115.3;32.0;2.5;0.36;21.5
11.07.2001;68.5;23.8;1.8;0.28;13.6
12.07.2001;96.2;26.7;2.1;0.31;17.9
13.07.2001;56.5;25.7;1.5;0.29;11.5
14.07.2001;81.3;21.9;0.6;0.33;16.1
15.07.2001;61.1;16.8;0.5;0.25;6.9
16.07.2001;63.1;25.8;1.6;0.28;9.9
17.07.2001;109.9;26.1;2.7;0.31;14.9
18.07.2001;74.7;23.2;1.5;0.25;9.4
19.07.2001;75.4;21.6;2.6;0.26;12.5
20.07.2001;80.9;20.6;2.1;0.27;13.3
21.07.2001;104.9;17.3;2.1;0.28;14.7
22.07.2001;115.4;31.9;3.2;0.45;16.7
23.07.2001;97.2;31.8;2.9;0.36;19.2
24.07.2001;114.1;31.8;1.2;0.34;20.4
25.07.2001;121.7;29.4;1.2;0.39;26.0
26.07.2001;133.4;38.1;1.0;0.41;28.2
27.07.2001;162.6;39.4;1.3;0.45;29.6
28.07.2001;158.2;21.8;0.9;0.34;25.3
29.07.2001;161.3;23.0;0.9;0.38;28.7
30.07.2001;144.6;33.9;0.9;0.43;33.8
31.07.2001;155.6;42.5;1.0;0.48;36.5
01.08.2001;147.1;25.7;0.1;0.41;52.5
02.08.2001;183.0;37.3;0.3;0.57;68.5
